date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2022-03-01,17.13,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-04-01,17.37,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-05-01,17.85,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-06-01,17.36,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-07-01,17.53,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-08-01,17.68,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-09-01,18.1,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-10-01,18.17,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2022-11-01,18.45,2023-01-21,2023-01-21,Ohio,SMU39000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Ohio,M,$ per Hour,NSA
2007-01-01,8.94,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-02-01,9.25,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-03-01,9.0,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-04-01,8.97,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-05-01,8.85,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-06-01,9.06,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-07-01,9.24,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-08-01,9.42,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-09-01,9.48,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-10-01,9.44,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-11-01,9.88,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2007-12-01,9.93,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-01-01,9.92,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-02-01,9.77,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-03-01,9.72,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-04-01,9.62,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-05-01,10.06,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-06-01,10.26,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-07-01,9.76,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-08-01,10.01,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-09-01,10.16,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-10-01,10.3,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-11-01,10.54,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2008-12-01,10.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-01-01,10.56,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-02-01,10.41,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-03-01,10.42,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-04-01,10.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-05-01,10.52,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-06-01,10.39,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-07-01,10.28,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-08-01,10.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-09-01,10.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-10-01,11.05,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-11-01,10.69,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2009-12-01,10.78,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-01-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-02-01,10.91,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-03-01,10.82,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-04-01,10.94,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-05-01,11.08,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-06-01,10.79,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-07-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-08-01,10.93,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-09-01,11.24,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-10-01,11.12,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-11-01,11.14,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2010-12-01,11.16,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-01-01,11.12,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-02-01,11.26,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-03-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-04-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-05-01,10.93,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-06-01,10.59,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-07-01,10.64,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-08-01,10.76,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-09-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-10-01,10.94,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-11-01,10.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2011-12-01,11.02,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-01-01,11.0,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-02-01,10.91,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-03-01,10.86,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-04-01,11.01,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-05-01,10.99,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-06-01,10.83,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-07-01,11.0,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-08-01,10.95,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-09-01,11.21,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-10-01,11.1,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-11-01,10.98,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2012-12-01,11.15,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-01-01,10.73,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-02-01,10.72,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-03-01,10.79,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-04-01,10.85,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-05-01,10.84,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-06-01,10.67,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-07-01,10.69,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-08-01,10.77,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-09-01,10.89,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-10-01,10.81,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-11-01,10.91,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2013-12-01,11.13,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-01-01,10.7,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-02-01,11.11,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-03-01,10.99,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-04-01,11.02,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-05-01,11.24,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-06-01,10.94,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-07-01,10.97,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-08-01,11.12,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-09-01,11.18,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-10-01,11.21,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-11-01,11.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2014-12-01,11.54,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-01-01,11.57,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-02-01,11.65,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-03-01,11.68,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-04-01,11.64,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-05-01,11.69,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-06-01,11.64,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-07-01,11.67,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-08-01,11.78,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-09-01,12.02,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-10-01,12.06,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-11-01,12.18,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2015-12-01,12.23,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-01-01,12.46,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-02-01,12.46,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-03-01,12.5,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-04-01,12.53,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-05-01,12.61,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-06-01,12.3,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-07-01,12.52,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-08-01,12.48,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-09-01,12.51,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-10-01,12.74,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-11-01,12.67,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2016-12-01,12.75,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-01-01,13.07,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-02-01,12.91,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-03-01,12.83,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-04-01,12.82,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-05-01,12.84,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-06-01,12.72,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-07-01,12.58,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-08-01,12.63,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-09-01,12.74,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-10-01,12.64,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-11-01,12.66,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2017-12-01,12.72,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-01-01,12.7,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-02-01,12.68,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-03-01,12.64,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-04-01,12.63,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-05-01,12.63,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-06-01,12.45,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-07-01,12.46,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-08-01,12.66,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-09-01,12.87,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-10-01,13.05,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-11-01,13.2,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2018-12-01,13.35,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2019-01-01,13.09,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2019-02-01,13.2,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2019-03-01,12.8,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
2019-04-01,12.99,2023-01-21,2023-01-21,Oklahoma,SMU40000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Oklahoma,M,$ per Hour,NSA
